series_id,step,event,score
5f94bb3e1bed,149405,wakeup,0.49920583618536957
5f94bb3e1bed,160340,onset,0.4989409643281602
5f94bb3e1bed,167398,wakeup,0.498012220732824
5f94bb3e1bed,178296,onset,0.49885627432306767
5f94bb3e1bed,185417,wakeup,0.4992311148081484
5f94bb3e1bed,195919,onset,0.4993268116511439
5f94bb3e1bed,202554,wakeup,0.49968671533348447
5f94bb3e1bed,212725,onset,0.4986261585663888
5f94bb3e1bed,219774,wakeup,0.4999124998396492
5f94bb3e1bed,230340,onset,0.49813140797952116
5f94bb3e1bed,237296,wakeup,0.4983938895919181
5f94bb3e1bed,248512,onset,0.49882704605906963
5f94bb3e1bed,254208,wakeup,0.49948854059466175
5f94bb3e1bed,265462,onset,0.4997916461859776
5f94bb3e1bed,271252,wakeup,0.4999017260285542
5f94bb3e1bed,282166,onset,0.499812314854408
5f94bb3e1bed,288846,wakeup,0.4998565715406185
5f94bb3e1bed,300023,onset,0.49903210132414805
5f94bb3e1bed,300137,wakeup,0.4995491919232428
5f94bb3e1bed,300162,onset,0.49930827775734904
5f94bb3e1bed,300272,wakeup,0.4998476846633731
5f94bb3e1bed,300609,onset,0.49904517713677077
5f94bb3e1bed,306475,wakeup,0.498947224584345
5f94bb3e1bed,317908,onset,0.49965616635356236
5f94bb3e1bed,317944,wakeup,0.4997783580334106
5f94bb3e1bed,318273,onset,0.49970250313846254
5f94bb3e1bed,318284,wakeup,0.49947684188095215
5f94bb3e1bed,318336,onset,0.4996448847507306
5f94bb3e1bed,323875,wakeup,0.499241257404617
5f94bb3e1bed,333919,onset,0.4996361844554382
5f94bb3e1bed,334434,wakeup,0.4987573168246545
5f94bb3e1bed,334612,onset,0.4998075471569526
5f94bb3e1bed,341062,wakeup,0.4993470438837965
5f94bb3e1bed,341346,onset,0.49859788258622195
5f94bb3e1bed,341936,wakeup,0.4996272003860507
5f94bb3e1bed,351143,onset,0.49928715700208853
5f94bb3e1bed,351177,wakeup,0.4994538927082483
5f94bb3e1bed,351275,onset,0.49866596915771333
5f94bb3e1bed,351874,wakeup,0.4993529265179155
5f94bb3e1bed,351967,onset,0.4993546285571092
5f94bb3e1bed,352038,wakeup,0.49961214534628046
5f94bb3e1bed,352091,onset,0.4999533899591571
5f94bb3e1bed,358455,wakeup,0.4988407036333861
5f94bb3e1bed,369389,onset,0.4994534739895051
5f94bb3e1bed,375972,wakeup,0.4986701344333245
5f94bb3e1bed,385981,onset,0.4994384651146472
5f94bb3e1bed,386084,wakeup,0.49971083343072387
5f94bb3e1bed,387127,onset,0.4994828977521274
5f94bb3e1bed,392605,wakeup,0.4980719686363637
655f19eabf1e,6393,onset,0.4993342167991028
655f19eabf1e,13015,wakeup,0.4994712218238468
655f19eabf1e,24987,onset,0.49992451369791424
655f19eabf1e,30331,wakeup,0.49979431761196663
655f19eabf1e,42918,onset,0.49874507004816515
655f19eabf1e,47713,wakeup,0.49829473159383936
655f19eabf1e,58218,onset,0.49941187544522814
655f19eabf1e,65247,wakeup,0.4996598964159512
655f19eabf1e,75857,onset,0.4985064550307917
655f19eabf1e,82678,wakeup,0.4998673821173801
655f19eabf1e,94062,onset,0.498721010480054
655f19eabf1e,100054,wakeup,0.4991390194584263
655f19eabf1e,110741,onset,0.49918658538804334
655f19eabf1e,117188,wakeup,0.4991471159928108
655f19eabf1e,128797,onset,0.49997974432619213
655f19eabf1e,134493,wakeup,0.49807593634983854
655f19eabf1e,145452,onset,0.49820260914026276
655f19eabf1e,152065,wakeup,0.49913563230155955
655f19eabf1e,162967,onset,0.49986139397044366
655f19eabf1e,169490,wakeup,0.49906025754716815
655f19eabf1e,169575,onset,0.49869513732016385
655f19eabf1e,171110,wakeup,0.49830216161739005
655f19eabf1e,178985,onset,0.49892477607711994
655f19eabf1e,186390,wakeup,0.49945228443402206
655f19eabf1e,197402,onset,0.49893318327221
655f19eabf1e,203684,wakeup,0.4987110491654892
655f19eabf1e,214901,onset,0.49920643402247256
655f19eabf1e,221048,wakeup,0.4997932368496084
655f19eabf1e,231620,onset,0.49810607540366636
655f19eabf1e,238353,wakeup,0.499382975635279
655f19eabf1e,249110,onset,0.49909078965596515
655f19eabf1e,255542,wakeup,0.4991345541314213
655f19eabf1e,267099,onset,0.4987440036676762
655f19eabf1e,272748,wakeup,0.49839249040670275
655f19eabf1e,284323,onset,0.4998385963962375
655f19eabf1e,290485,wakeup,0.499643824326352
655f19eabf1e,300521,onset,0.49819740930419315
655f19eabf1e,307462,wakeup,0.4993801727113801
655f19eabf1e,318032,onset,0.49876653161823015
655f19eabf1e,324672,wakeup,0.4992595290468456
655f19eabf1e,335088,onset,0.4989333032176815
655f19eabf1e,341893,wakeup,0.49976466495613053
655f19eabf1e,353224,onset,0.49845331850843666
655f19eabf1e,359522,wakeup,0.4985910162339417
655f19eabf1e,370706,onset,0.49960388683501317
655f19eabf1e,376823,wakeup,0.49936047115466997
67f5fc60e494,5966,onset,0.49943673110394216
67f5fc60e494,12955,wakeup,0.49957973842584363
67f5fc60e494,23590,onset,0.49831369647071944
67f5fc60e494,30402,wakeup,0.4991214754958454
67f5fc60e494,41578,onset,0.4989280620323118
67f5fc60e494,47875,wakeup,0.49913932383157456
67f5fc60e494,58569,onset,0.4995482889836163
67f5fc60e494,65595,wakeup,0.49883154898633075
67f5fc60e494,75082,onset,0.499925373062968
67f5fc60e494,82712,wakeup,0.4993987560925097
67f5fc60e494,92392,onset,0.4983435860801515
67f5fc60e494,99707,wakeup,0.49846591400486673
67f5fc60e494,110018,onset,0.49848688519054246
67f5fc60e494,117010,wakeup,0.4998485936020338
67f5fc60e494,127107,onset,0.499452829502142
67f5fc60e494,134803,wakeup,0.4996484335954755
67f5fc60e494,144504,onset,0.49930488655155647
67f5fc60e494,151633,wakeup,0.4993727343950561
67f5fc60e494,162048,onset,0.49973248481256255
67f5fc60e494,168851,wakeup,0.4999219825461846
67f5fc60e494,179238,onset,0.49964370302821104
67f5fc60e494,186320,wakeup,0.49962701876123977
67f5fc60e494,196301,onset,0.4982742009073812
67f5fc60e494,203750,wakeup,0.49966532589114754
67f5fc60e494,213508,onset,0.49853592180668627
67f5fc60e494,221038,wakeup,0.4996627767849305
67f5fc60e494,230941,onset,0.4996865696115674
67f5fc60e494,238390,wakeup,0.4999448664833372
67f5fc60e494,248514,onset,0.498313469864642
67f5fc60e494,256321,wakeup,0.4986017099457026
67f5fc60e494,266112,onset,0.49829713929287
67f5fc60e494,273238,wakeup,0.49994273120617816
67f5fc60e494,283348,onset,0.4996865104975601
67f5fc60e494,290166,wakeup,0.49887397272729683
67f5fc60e494,300087,onset,0.4996544849491551
67f5fc60e494,307589,wakeup,0.4999191376004674
67f5fc60e494,317547,onset,0.49860228415754926
67f5fc60e494,324967,wakeup,0.4991612872311502
67f5fc60e494,325036,onset,0.49880166665958814
67f5fc60e494,325452,wakeup,0.4991276896847646
67f5fc60e494,334659,onset,0.4982943347075599
67f5fc60e494,341788,wakeup,0.49904573208850794
67f5fc60e494,351932,onset,0.4982426476321449
67f5fc60e494,359105,wakeup,0.49941685958195875
67f5fc60e494,369281,onset,0.49956635701296087
67f5fc60e494,376249,wakeup,0.498324877147789
6ee4ade1f2bd,6639,onset,0.4988064132468984
6ee4ade1f2bd,13903,wakeup,0.49871582337383563
6ee4ade1f2bd,23889,onset,0.49873801554838043
6ee4ade1f2bd,31248,wakeup,0.49890417468080056
6ee4ade1f2bd,40963,onset,0.4996366752166001
6ee4ade1f2bd,41457,wakeup,0.4991856523699079
6ee4ade1f2bd,41955,onset,0.49955340669006976
6ee4ade1f2bd,48726,wakeup,0.49934787729798935
6ee4ade1f2bd,58656,onset,0.49816454046782177
6ee4ade1f2bd,65569,wakeup,0.4991690908240264
6ee4ade1f2bd,76346,onset,0.4990765410457473
6ee4ade1f2bd,82965,wakeup,0.4997004346990274
6ee4ade1f2bd,93182,onset,0.49872956236444005
6ee4ade1f2bd,100212,wakeup,0.49947203551139857
6ee4ade1f2bd,110908,onset,0.49845391262758454
6ee4ade1f2bd,117095,wakeup,0.4990308189716926
6ee4ade1f2bd,127640,onset,0.49876672907328923
6ee4ade1f2bd,134919,wakeup,0.49928914398413066
6ee4ade1f2bd,145262,onset,0.4987057823822672
6ee4ade1f2bd,152300,wakeup,0.49834993351532003
6ee4ade1f2bd,162568,onset,0.4986221653660564
6ee4ade1f2bd,169560,wakeup,0.49949813585772185
6ee4ade1f2bd,179855,onset,0.4981305151251032
6ee4ade1f2bd,186246,wakeup,0.49861353244659423
6ee4ade1f2bd,186796,onset,0.49885196986912866
6ee4ade1f2bd,187226,wakeup,0.4990799468662417
6ee4ade1f2bd,196873,onset,0.49897164358611257
6ee4ade1f2bd,204126,wakeup,0.499564310144767
6ee4ade1f2bd,213993,onset,0.49856530414374794
6ee4ade1f2bd,221565,wakeup,0.49871019083626644
6ee4ade1f2bd,232308,onset,0.49991930421311404
6ee4ade1f2bd,239082,wakeup,0.49872346302001763
6ee4ade1f2bd,249056,onset,0.499495351794712
6ee4ade1f2bd,255535,wakeup,0.49900075885657585
6ee4ade1f2bd,255813,onset,0.4995098103989011
6ee4ade1f2bd,256292,wakeup,0.4985707621614249
6ee4ade1f2bd,266668,onset,0.49922480951372467
6ee4ade1f2bd,273020,wakeup,0.49981774643550164
6ee4ade1f2bd,273045,onset,0.4996339702277942
6ee4ade1f2bd,273164,wakeup,0.4997620848620845
6ee4ade1f2bd,273461,onset,0.49972060903291987
6ee4ade1f2bd,273939,wakeup,0.4997771824741317
6ee4ade1f2bd,283459,onset,0.4986200573015676
6ee4ade1f2bd,290230,wakeup,0.49930090780025704
6ee4ade1f2bd,300462,onset,0.499814537414583
6ee4ade1f2bd,307976,wakeup,0.4985889041457335
6ee4ade1f2bd,317651,onset,0.49897262139704385
6ee4ade1f2bd,324912,wakeup,0.49981657384672445
6ee4ade1f2bd,335447,onset,0.49899554266673024
6ee4ade1f2bd,342339,wakeup,0.49955736073781926
6ee4ade1f2bd,352253,onset,0.4988449066058549
6ee4ade1f2bd,353065,wakeup,0.498315864785057
6ee4ade1f2bd,353138,onset,0.4995162663574966
6ee4ade1f2bd,353827,wakeup,0.4991094510791882
6ee4ade1f2bd,353900,onset,0.49896290268556187
6ee4ade1f2bd,359382,wakeup,0.49969144610733784
6ee4ade1f2bd,369365,onset,0.4988302111008052
6ee4ade1f2bd,376585,wakeup,0.4997822834780914
6ee4ade1f2bd,386933,onset,0.4993646754778371
6ee4ade1f2bd,393642,wakeup,0.4995835725163823
72bbd1ac3edf,5489,onset,0.49951192205856926
72bbd1ac3edf,5718,wakeup,0.49960272670823225
72bbd1ac3edf,5771,onset,0.4999269141194395
72bbd1ac3edf,13043,wakeup,0.4986873692533765
72bbd1ac3edf,23329,onset,0.4986180413035585
72bbd1ac3edf,30565,wakeup,0.49927360879813043
72bbd1ac3edf,40463,onset,0.4999008931797021
72bbd1ac3edf,47805,wakeup,0.49848914587938425
72bbd1ac3edf,59295,onset,0.4994856811244677
72bbd1ac3edf,65412,wakeup,0.49799786457327394
72bbd1ac3edf,75327,onset,0.4997526559698957
72bbd1ac3edf,82603,wakeup,0.49952534842775137
72bbd1ac3edf,91689,onset,0.49944818666152085
72bbd1ac3edf,99471,wakeup,0.49997773972710685
72bbd1ac3edf,109022,onset,0.49929267243292225
72bbd1ac3edf,115097,wakeup,0.4999426501696582
72bbd1ac3edf,115099,onset,0.4999681225248998
72bbd1ac3edf,117005,wakeup,0.4995610762274189
72bbd1ac3edf,126783,onset,0.4996738672814891
72bbd1ac3edf,133679,wakeup,0.4987082224611668
72bbd1ac3edf,144198,onset,0.49887935364222524
72bbd1ac3edf,151630,wakeup,0.4987302535159737
72bbd1ac3edf,162011,onset,0.4990877610752022
72bbd1ac3edf,169055,wakeup,0.4995809677757175
72bbd1ac3edf,178791,onset,0.4988512488282326
72bbd1ac3edf,185787,wakeup,0.49952843629486077
72bbd1ac3edf,195261,onset,0.49830220293792904
72bbd1ac3edf,203564,wakeup,0.49924096193778905
72bbd1ac3edf,212602,onset,0.49843321173708455
72bbd1ac3edf,220186,wakeup,0.49974937721575735
72bbd1ac3edf,230319,onset,0.49922297856114034
72bbd1ac3edf,237463,wakeup,0.49829869378126324
72bbd1ac3edf,247718,onset,0.498364337072199
72bbd1ac3edf,254791,wakeup,0.4996832790988626
72bbd1ac3edf,264579,onset,0.4996873314753683
72bbd1ac3edf,272184,wakeup,0.49848000492993094
72bbd1ac3edf,283017,onset,0.4994713446974217
72bbd1ac3edf,289596,wakeup,0.49979814361607505
72bbd1ac3edf,300478,onset,0.498735238045611
72bbd1ac3edf,306406,wakeup,0.4998529724134977
72bbd1ac3edf,316855,onset,0.49998757817137574
72bbd1ac3edf,324416,wakeup,0.4999793904301764
72bbd1ac3edf,334356,onset,0.4984096677787792
72bbd1ac3edf,341432,wakeup,0.49914920129563883
72bbd1ac3edf,351334,onset,0.4992452038007431
72bbd1ac3edf,357765,wakeup,0.4996905744127164
72bbd1ac3edf,368895,onset,0.49961493809672186
72bbd1ac3edf,375721,wakeup,0.4995920113742002
72d2234e84e4,7069,onset,0.4980381349866585
72d2234e84e4,13161,wakeup,0.49933694893028335
72d2234e84e4,23860,onset,0.49922126855715315
72d2234e84e4,30139,wakeup,0.4993434381818542
72d2234e84e4,41751,onset,0.49996541703764963
72d2234e84e4,47641,wakeup,0.49953603237112365
72d2234e84e4,58570,onset,0.4998767891778808
72d2234e84e4,66078,wakeup,0.49854707477612653
72d2234e84e4,76211,onset,0.497889982778432
72d2234e84e4,83649,wakeup,0.4983867958915324
72d2234e84e4,93744,onset,0.4993883001808223
72d2234e84e4,99613,wakeup,0.49955315283166074
72d2234e84e4,110766,onset,0.4994805273196109
72d2234e84e4,116872,wakeup,0.49929767956834775
72d2234e84e4,127209,onset,0.49935765570917806
72d2234e84e4,127305,wakeup,0.4993306250350921
72d2234e84e4,129042,onset,0.499801310251702
72d2234e84e4,134010,wakeup,0.49944307925295545
72d2234e84e4,145377,onset,0.49970434303375666
72d2234e84e4,152175,wakeup,0.4988116031427212
72d2234e84e4,152386,onset,0.499985126690763
72d2234e84e4,152412,wakeup,0.499444041486268
72d2234e84e4,162246,onset,0.49937589211983974
72d2234e84e4,168352,wakeup,0.4999814950117069
72d2234e84e4,179735,onset,0.49903154864481875
72d2234e84e4,180108,wakeup,0.49909743804401147
72d2234e84e4,180484,onset,0.4984449430893923
72d2234e84e4,187245,wakeup,0.4992715233641574
72d2234e84e4,197836,onset,0.49931118646291983
72d2234e84e4,204918,wakeup,0.4996160225475884
72d2234e84e4,204937,onset,0.49979105525489337
72d2234e84e4,204961,wakeup,0.49989215334208953
72d2234e84e4,205203,onset,0.4995602768404914
72d2234e84e4,205230,wakeup,0.4987973867006489
72d2234e84e4,205256,onset,0.4992544105104876
72d2234e84e4,205294,wakeup,0.49861507328678295
72d2234e84e4,205379,onset,0.49939870614570425
72d2234e84e4,205382,wakeup,0.4996857226721672
72d2234e84e4,214250,onset,0.4996971646808518
72d2234e84e4,220779,wakeup,0.4999648298684828
72d2234e84e4,231423,onset,0.49799972514996754
72d2234e84e4,237290,wakeup,0.4996692454972523
72d2234e84e4,249119,onset,0.4991495129492073
72d2234e84e4,255001,wakeup,0.49990837542298666
72d2234e84e4,265858,onset,0.4987380786079884
72d2234e84e4,272148,wakeup,0.4994259811847079
72d2234e84e4,283387,onset,0.4988226801873459
72d2234e84e4,289253,wakeup,0.4987551078761656
72d2234e84e4,301496,onset,0.49868452040517447
72d2234e84e4,307888,wakeup,0.4997755058583313
72d2234e84e4,318797,onset,0.49905103473203616
72d2234e84e4,325946,wakeup,0.4989098591918964
72d2234e84e4,336808,onset,0.49875131112087717
72d2234e84e4,342532,wakeup,0.49898510466464313
72d2234e84e4,342855,onset,0.4991715719277444
72d2234e84e4,343250,wakeup,0.4998281389160761
72d2234e84e4,352665,onset,0.4995907226566393
72d2234e84e4,358794,wakeup,0.4979648386187864
72d2234e84e4,370270,onset,0.4999285875192577
72d2234e84e4,376031,wakeup,0.4988033876395669
72d2234e84e4,387620,onset,0.4997662362653526
72d2234e84e4,387627,wakeup,0.49996698532062966
72d2234e84e4,388162,onset,0.4986524836185617
72d2234e84e4,393117,wakeup,0.49835100462795145
72d2234e84e4,405637,onset,0.49963613384664357
72d2234e84e4,410655,wakeup,0.49915656702306554
72d2234e84e4,421807,onset,0.4988997276062408
72d2234e84e4,429540,wakeup,0.4990579511550013
72d2234e84e4,439435,onset,0.49845679852281927
72d2234e84e4,446411,wakeup,0.49918676647023724
72d2234e84e4,455515,onset,0.4998802660096589
72d2234e84e4,462530,wakeup,0.4996299870543175
72d2234e84e4,474037,onset,0.49874416425406193
72d2234e84e4,481722,wakeup,0.4987496662786547
72d2234e84e4,491688,onset,0.49847353556271157
72d2234e84e4,497060,wakeup,0.4994065103371586
72d2234e84e4,507944,onset,0.4997660899734927
72d2234e84e4,515267,wakeup,0.4979490729243451
752900afe3a6,3662,onset,0.499567871932655
752900afe3a6,9794,wakeup,0.49811705935812634
752900afe3a6,21439,onset,0.4997311547232222
752900afe3a6,27262,wakeup,0.4989272532851501
752900afe3a6,38534,onset,0.49972426442150136
752900afe3a6,44404,wakeup,0.49960649620357933
752900afe3a6,57527,onset,0.4997843801732492
752900afe3a6,62309,wakeup,0.4990628024997321
752900afe3a6,73311,onset,0.4980275786071279
752900afe3a6,79602,wakeup,0.4990361534252009
752900afe3a6,89686,onset,0.49975651594947784
752900afe3a6,96377,wakeup,0.49874598364015377
752900afe3a6,107365,onset,0.4987687716166472
752900afe3a6,113622,wakeup,0.4992148431875809
752900afe3a6,124685,onset,0.49809125371954355
752900afe3a6,130872,wakeup,0.4996769012233889
752900afe3a6,142377,onset,0.4979727572700629
752900afe3a6,148066,wakeup,0.49967688613666145
752900afe3a6,148143,onset,0.499839023696204
752900afe3a6,148229,wakeup,0.499809863099295
752900afe3a6,159630,onset,0.4997784270523642
752900afe3a6,165736,wakeup,0.49833576954904635
752900afe3a6,177747,onset,0.49985227635191165
752900afe3a6,182995,wakeup,0.49916520173214934
752900afe3a6,183324,onset,0.49895588473725305
752900afe3a6,184101,wakeup,0.49898948882350164
752900afe3a6,193982,onset,0.4999118637860914
752900afe3a6,199925,wakeup,0.49952682514802554
752900afe3a6,210652,onset,0.49920940466687014
752900afe3a6,217243,wakeup,0.4987046833501082
752900afe3a6,228344,onset,0.49888637996735985
752900afe3a6,234613,wakeup,0.49916324426095937
752900afe3a6,245596,onset,0.49901190816977387
752900afe3a6,251901,wakeup,0.4994910732902942
752900afe3a6,262988,onset,0.49948171907771277
752900afe3a6,269180,wakeup,0.499158973273516
752900afe3a6,280451,onset,0.4995644717188599
752900afe3a6,286723,wakeup,0.498628384216339
752900afe3a6,297730,onset,0.49990053611610585
752900afe3a6,303895,wakeup,0.4987013651465598
752900afe3a6,315139,onset,0.4990635873606925
752900afe3a6,321436,wakeup,0.49825141250231975
752900afe3a6,331192,onset,0.49994243340915934
752900afe3a6,338319,wakeup,0.49990527877661656
752900afe3a6,349433,onset,0.49848535806805105
752900afe3a6,355219,wakeup,0.4987912986349795
76237b9406d5,6225,onset,0.4993488744049933
76237b9406d5,10768,wakeup,0.49989990164433523
76237b9406d5,22908,onset,0.49975682422525475
76237b9406d5,27985,wakeup,0.4999456657138691
76237b9406d5,40280,onset,0.49990891432844164
76237b9406d5,45419,wakeup,0.49981285901831
76237b9406d5,56983,onset,0.49836650899106255
76237b9406d5,63675,wakeup,0.4989075093308968
76237b9406d5,75358,onset,0.4983864917722222
76237b9406d5,80422,wakeup,0.4989994566093716
76237b9406d5,91425,onset,0.49994573395600506
76237b9406d5,97145,wakeup,0.4995670914838858
76237b9406d5,109158,onset,0.49824933487520406
76237b9406d5,114424,wakeup,0.4989351256925697
76237b9406d5,126481,onset,0.49797610434239625
76237b9406d5,131510,wakeup,0.49822185505243666
76237b9406d5,143827,onset,0.49936904773080193
76237b9406d5,148793,wakeup,0.4988288563242606
76237b9406d5,160491,onset,0.4984741357506747
76237b9406d5,165946,wakeup,0.49854342989491457
76237b9406d5,178676,onset,0.49954793635302563
76237b9406d5,184781,wakeup,0.4983443151425877
76237b9406d5,195781,onset,0.4991143883661616
76237b9406d5,201821,wakeup,0.49999092075496665
76237b9406d5,212924,onset,0.4990813602433982
76237b9406d5,217988,wakeup,0.4991113873039099
76237b9406d5,229860,onset,0.4992713136571489
76237b9406d5,235300,wakeup,0.49979875413891006
76237b9406d5,247664,onset,0.49946681327352116
76237b9406d5,252655,wakeup,0.4987866614749925
76237b9406d5,265654,onset,0.4995584994498549
76237b9406d5,270468,wakeup,0.4992562923071059
76237b9406d5,282160,onset,0.4988870639075385
76237b9406d5,288956,wakeup,0.4993368387917219
76237b9406d5,298927,onset,0.4992957419112469
76237b9406d5,305625,wakeup,0.49985947730134794
76237b9406d5,316574,onset,0.4992630890839734
76237b9406d5,316655,wakeup,0.4994334731741541
76237b9406d5,316784,onset,0.49933940246871106
76237b9406d5,323011,wakeup,0.4994780120212243
76237b9406d5,334370,onset,0.4995325069674126
76237b9406d5,339859,wakeup,0.49926656511482753
76237b9406d5,351334,onset,0.49991779282232196
76237b9406d5,356328,wakeup,0.4984849592982555
76237b9406d5,368654,onset,0.4996512460417444
76237b9406d5,373563,wakeup,0.4991850013885909
76237b9406d5,385495,onset,0.4996100347999795
76237b9406d5,390963,wakeup,0.4991565987120625
76237b9406d5,403126,onset,0.4989857530064234
76237b9406d5,408121,wakeup,0.4988057364351399
7822ee8fe3ec,5466,onset,0.49931452475100646
7822ee8fe3ec,12021,wakeup,0.499148792450249
7822ee8fe3ec,22078,onset,0.49993755521527367
7822ee8fe3ec,28442,wakeup,0.4992376657580218
7822ee8fe3ec,42040,onset,0.49876785184279476
7822ee8fe3ec,46791,wakeup,0.4995276550396895
7822ee8fe3ec,56508,onset,0.4984207725096316
7822ee8fe3ec,64078,wakeup,0.49980311263413585
7822ee8fe3ec,75471,onset,0.49865838585848543
7822ee8fe3ec,80379,wakeup,0.49809048893885816
7822ee8fe3ec,90377,onset,0.4979725982889481
7822ee8fe3ec,98325,wakeup,0.49859059995438143
7822ee8fe3ec,109283,onset,0.49866887063811044
7822ee8fe3ec,114697,wakeup,0.49827556308139986
7822ee8fe3ec,125641,onset,0.49984124830822196
7822ee8fe3ec,126019,wakeup,0.49953640642583197
7822ee8fe3ec,126293,onset,0.49872620412373114
7822ee8fe3ec,132266,wakeup,0.4995175990158476
7822ee8fe3ec,142887,onset,0.49953906622329247
7822ee8fe3ec,143028,wakeup,0.49933893074101166
7822ee8fe3ec,143262,onset,0.49999494244733067
7822ee8fe3ec,149476,wakeup,0.4983710219764655
7822ee8fe3ec,160183,onset,0.49874330609537726
7822ee8fe3ec,166773,wakeup,0.4984039729409545
7822ee8fe3ec,179055,onset,0.4998250850416988
7822ee8fe3ec,184894,wakeup,0.49805045811476195
7822ee8fe3ec,195133,onset,0.49964916138333687
7822ee8fe3ec,195261,wakeup,0.4985717374649969
7822ee8fe3ec,195276,onset,0.4996391509467507
7822ee8fe3ec,195397,wakeup,0.4998501117138838
7822ee8fe3ec,196539,onset,0.49833405391301044
7822ee8fe3ec,201850,wakeup,0.49830739676198493
7822ee8fe3ec,215205,onset,0.49837929848695983
7822ee8fe3ec,219726,wakeup,0.4995564865615893
7822ee8fe3ec,229299,onset,0.4988629175348191
7822ee8fe3ec,236203,wakeup,0.49807795914304714
7822ee8fe3ec,246805,onset,0.49868398105251455
7822ee8fe3ec,252443,wakeup,0.4996083736820601
7822ee8fe3ec,252859,onset,0.49995593214707806
7822ee8fe3ec,252865,wakeup,0.4998080412698602
7822ee8fe3ec,264005,onset,0.49840150932276445
7822ee8fe3ec,270356,wakeup,0.498236778626679
7822ee8fe3ec,270487,onset,0.49992041732765485
7822ee8fe3ec,270605,wakeup,0.4985003275340778
7822ee8fe3ec,281556,onset,0.4995421678301908
7822ee8fe3ec,281766,wakeup,0.49925297591416234
7822ee8fe3ec,282242,onset,0.49953548130908637
7822ee8fe3ec,288439,wakeup,0.49983531343717685
7822ee8fe3ec,299850,onset,0.4986092549022785
7822ee8fe3ec,305634,wakeup,0.4991952999882139
7822ee8fe3ec,305864,onset,0.49940063074562346
7822ee8fe3ec,306172,wakeup,0.4987661045536656
7822ee8fe3ec,315993,onset,0.49835318521438515
7822ee8fe3ec,322991,wakeup,0.49966789055260485
7822ee8fe3ec,323481,onset,0.4993375700523595
7822ee8fe3ec,323618,wakeup,0.4994640021017635
7822ee8fe3ec,333904,onset,0.49916312168302274
7822ee8fe3ec,339922,wakeup,0.4981692241489036
7822ee8fe3ec,350456,onset,0.49799191953719146
7822ee8fe3ec,356948,wakeup,0.49848968186177217
7822ee8fe3ec,367348,onset,0.49830857866125794
7822ee8fe3ec,373829,wakeup,0.4999939228305852
7822ee8fe3ec,384229,onset,0.49854919437641565
7822ee8fe3ec,389588,wakeup,0.49915672004553757
7822ee8fe3ec,389807,onset,0.4992450917306979
7822ee8fe3ec,391086,wakeup,0.49864565038626335
7822ee8fe3ec,401480,onset,0.4987082898462683
7822ee8fe3ec,407861,wakeup,0.499470775389729
78569a801a38,5184,onset,0.4994307612711222
78569a801a38,11747,wakeup,0.49954577148948
78569a801a38,11997,onset,0.49995092018244186
78569a801a38,12371,wakeup,0.49870559640307227
78569a801a38,12758,onset,0.49970870890234204
78569a801a38,13047,wakeup,0.4987865106237917
78569a801a38,22340,onset,0.4984922165927972
78569a801a38,29379,wakeup,0.4992784244961286
78569a801a38,40773,onset,0.4989999132761866
78569a801a38,41445,wakeup,0.4997342516921956
78569a801a38,41906,onset,0.4998498791628455
78569a801a38,46332,wakeup,0.4997905702485148
78569a801a38,46638,onset,0.49990061782775214
78569a801a38,46928,wakeup,0.4992069800978325
78569a801a38,57762,onset,0.49887115003857824
78569a801a38,63062,wakeup,0.4995942433190845
78569a801a38,63297,onset,0.4989324594169363
78569a801a38,64209,wakeup,0.49951175460840525
78569a801a38,74319,onset,0.49928223520742976
78569a801a38,80743,wakeup,0.4992237446856956
78569a801a38,80876,onset,0.4983999069965959
78569a801a38,81331,wakeup,0.4985405951094613
78569a801a38,91779,onset,0.49940122957114874
78569a801a38,97387,wakeup,0.4991614000303376
78569a801a38,108068,onset,0.49915425544223346
78569a801a38,108085,wakeup,0.49989692513840456
78569a801a38,108824,onset,0.4984846074815425
78569a801a38,116149,wakeup,0.49942752517272965
78569a801a38,116220,onset,0.49997353619257157
78569a801a38,116221,wakeup,0.4999842488511286
78569a801a38,116223,onset,0.4998407268391912
78569a801a38,116225,wakeup,0.4999956625213968
78569a801a38,125731,onset,0.49983801874145156
78569a801a38,132607,wakeup,0.49981210543080307
78569a801a38,142905,onset,0.49997357682843313
78569a801a38,149847,wakeup,0.4995712044149872
78569a801a38,160514,onset,0.49991628781315395
78569a801a38,166886,wakeup,0.4997317250597152
78569a801a38,177614,onset,0.49996999511791934
78569a801a38,177620,wakeup,0.49953990361517564
78569a801a38,177659,onset,0.49932151648288453
78569a801a38,184389,wakeup,0.4990536218762774
78569a801a38,194488,onset,0.49956871838692046
78569a801a38,199548,wakeup,0.49928667707921026
804594bb1f06,4408,onset,0.4996785169180942
804594bb1f06,11071,wakeup,0.49840697456005445
804594bb1f06,21460,onset,0.49816018254790984
804594bb1f06,27961,wakeup,0.4990212698795569
804594bb1f06,38741,onset,0.4989680621026168
804594bb1f06,45441,wakeup,0.4990570733560567
804594bb1f06,56253,onset,0.498219982826308
804594bb1f06,62974,wakeup,0.49899393830471367
804594bb1f06,73547,onset,0.4993674207187369
804594bb1f06,80631,wakeup,0.49927803848507457
804594bb1f06,91138,onset,0.49848204256014844
804594bb1f06,97376,wakeup,0.49898746632813024
804594bb1f06,107861,onset,0.49967631719340966
